time	gx	gy	gz	ax	ay	az	p	y	r	tmp	pressure	alt	lat	lon	alt	lat	alt gps	sat	speed	pps
1177515,-0.28,-0.20,-0.09,0.04,-0.06,0.50,-6.53,-4.43,-16.82,23.16,101528.69,-17.43,0.00,0.00,0.000000,0.000000,0,
1177719,-0.20,-0.11,-0.06,0.04,-0.06,0.51,-6.55,-4.45,-16.84,23.16,101534.41,-17.64,0.00,0.00,0.000000,0.000000,0,
1177924,-0.19,-0.13,-0.17,0.04,-0.06,0.51,-6.56,-4.45,-16.85,23.16,101531.71,-17.54,0.00,0.00,0.000000,0.000000,0,
1178129,-0.08,-0.07,-0.11,0.04,-0.06,0.50,-6.57,-4.43,-16.86,23.15,101529.19,-17.33,0.00,0.00,0.000000,0.000000,0,
1178340,-0.02,-0.14,0.15,0.04,-0.06,0.51,-6.57,-4.42,-16.85,23.15,101530.09,-17.35,0.00,0.00,0.000000,0.000000,0,
1178549,-0.02,-0.08,-0.03,0.04,-0.06,0.51,-6.58,-4.43,-16.86,23.15,101528.26,-17.39,0.00,0.00,0.000000,0.000000,0,
1178759,-0.17,0.01,-0.08,0.04,-0.06,0.51,-6.60,-4.41,-16.88,23.15,101531.47,-17.45,0.00,0.00,0.000000,0.000000,0,
1178970,-0.10,0.03,-0.02,0.04,-0.06,0.51,-6.59,-4.42,-16.89,23.15,101533.31,-17.61,0.00,0.00,0.000000,0.000000,0,
1179182,-0.08,-0.19,0.05,0.04,-0.06,0.51,-6.58,-4.42,-16.89,23.15,101525.61,-17.11,0.00,0.00,0.000000,0.000000,0,
1179395,-0.02,-0.10,-0.02,0.04,-0.06,0.51,-6.56,-4.42,-16.90,23.15,101528.97,-17.42,0.00,0.00,0.000000,0.000000,0,
1179609,0.13,0.04,-0.06,0.04,-0.06,0.51,-6.54,-4.44,-16.91,23.16,101528.27,-17.31,0.00,0.00,0.000000,0.000000,0,
1179823,-0.13,-0.02,-0.05,0.04,-0.06,0.51,-6.52,-4.46,-16.91,23.15,101531.60,-17.60,0.00,0.00,0.000000,0.000000,0,
1180021,-0.06,0.04,0.03,0.04,-0.06,0.50,-6.53,-4.47,-16.92,23.16,101529.10,-17.19,0.00,0.00,0.000000,0.000000,0,
1180205,0.01,-0.08,-0.11,0.04,-0.06,0.51,-6.54,-4.48,-16.92,23.18,101525.74,-17.25,0.00,0.00,0.000000,0.000000,0,
1180391,-0.22,-0.03,-0.02,0.04,-0.06,0.51,-6.55,-4.48,-16.93,23.19,101530.94,-17.57,0.00,0.00,0.000000,0.000000,0,
1180577,0.06,0.15,0.08,0.04,-0.06,0.51,-6.53,-4.47,-16.93,23.18,101527.57,-17.17,0.00,0.00,0.000000,0.000000,0,
1180763,0.21,0.21,-0.02,0.04,-0.06,0.51,-6.52,-4.45,-16.93,23.18,101527.51,-17.28,0.00,0.00,0.000000,0.000000,0,
1180951,0.07,0.09,-0.06,0.04,-0.06,0.51,-6.53,-4.47,-16.94,23.18,101532.85,-17.54,0.00,0.00,0.000000,0.000000,0,
1181140,-0.00,-0.00,0.01,0.04,-0.06,0.51,-6.53,-4.47,-16.95,23.18,101531.32,-17.52,0.00,0.00,0.000000,0.000000,0,
1181330,-0.08,-0.07,-0.08,0.04,-0.06,0.51,-6.52,-4.47,-16.96,23.17,101527.23,-17.23,0.00,0.00,0.000000,0.000000,0,
