Hey,22025,1.67,-0.78,-1.25,0.35,-0.07,0.38,22.96,101652.48,-27.54,33.644951,-117.841225,7,v
Hey,22051,-0.08,-0.6,1.6,0.34,-0.07,0.37,22.97,101651.48,-27.65,33.644951,-117.841225,7,v
Hey,22075,1.47,0.1,0.62,0.35,-0.07,0.37,22.97,101652.75,-27.66,33.644951,-117.841225,7,v
Hey,22100,2.01,-0.58,-0.61,0.35,-0.07,0.38,22.97,101652.98,-27.81,33.644951,-117.841225,7,v
Hey,22124,1.41,-0.61,-0.89,0.35,-0.07,0.37,22.97,101653.56,-27.9,33.644951,-117.841225,7,v
Hey,22148,1.69,-0.6,-0.49,0.35,-0.07,0.37,22.97,101654.46,-27.71,33.644951,-117.841225,7,v
Hey,22173,1.41,0.74,-0.12,0.34,-0.07,0.37,22.97,101654.37,-27.87,33.644951,-117.841225,7,v
Hey,22197,2.45,0.8,-1.57,0.34,-0.07,0.38,22.98,101655.09,-27.79,33.644951,-117.841225,7,v
Hey,22221,1.84,0.7,-3.04,0.34,-0.07,0.38,22.98,101654.45,-27.82,33.644951,-117.841225,7,v
Hey,22242,1.88,0.73,-3.19,0.35,-0.06,0.37,22.98,101656.55,-28.09,33.644951,-117.841225,7,v
Hey,22263,2.31,0.93,-2.26,0.34,-0.06,0.37,22.99,101657.62,-27.99,33.644951,-117.841225,7,v
Hey,22286,1.49,1.84,-1.74,0.35,-0.06,0.37,22.99,101657.02,-27.9,33.644951,-117.841225,7,v
Hey,22312,0.51,1.35,-0.7,0.35,-0.06,0.38,22.99,101655.09,-27.94,33.644951,-117.841225,7,v
Hey,22333,0.16,0.7,-0.32,0.34,-0.06,0.38,22.99,101654.49,-27.87,33.644951,-117.841225,7,v
Hey,22354,0,0.9,-0.03,0.34,-0.07,0.37,22.99,101656.19,-27.94,33.644951,-117.841225,7,v
Hey,22375,0.56,1.11,-0.54,0.35,-0.06,0.38,23,101655.29,-27.91,33.644951,-117.841225,7,v
Hey,22396,0.19,0.29,-0.55,0.34,-0.06,0.38,23,101657.1,-27.99,33.644951,-117.841225,7,v
Hey,22417,-0.05,0.18,0.44,0.35,-0.06,0.38,23.01,101656.76,-28,33.644951,-117.841225,7,v
Hey,22438,-0.66,-0.28,1.58,0.35,-0.06,0.38,23.01,101656.58,-27.99,33.644951,-117.841225,7,v
Hey,22459,-0.89,-0.57,2.23,0.34,-0.06,0.38,23.01,101658.16,-28,33.644951,-117.841225,7,v
Hey,22482,0.6,-0.31,1.11,0.34,-0.07,0.38,23.01,101658.13,-28.13,33.644951,-117.841225,7,v
Hey,22505,0.63,-0.11,-0.02,0.35,-0.07,0.38,23.01,101658.18,-27.99,33.644951,-117.841225,7,v
Hey,22526,0.48,0.13,-0.48,0.35,-0.06,0.38,23,101656.4,-27.9,33.644951,-117.841225,7,v
Hey,22547,0.27,0.1,-0.38,0.35,-0.06,0.38,23,101655.25,-27.94,33.644951,-117.841225,7,v
Hey,22568,0.36,-0.29,0.93,0.34,-0.07,0.38,23.01,101656.52,-27.97,33.644951,-117.841225,7,v
Hey,22589,0.02,-0.1,1.19,0.35,-0.07,0.38,23.01,101656.9,-27.91,33.644951,-117.841225,7,v
Hey,22610,0.45,-0.34,0.5,0.34,-0.07,0.38,23.01,101655.38,-27.95,33.644951,-117.841225,7,v
Hey,22631,0.8,-0.32,-0.02,0.34,-0.07,0.38,23.01,101656.09,-27.95,33.644951,-117.841225,7,v
Hey,22652,0.68,-0.45,-0.44,0.34,-0.06,0.38,23.01,101656.54,-27.98,33.644951,-117.841225,7,v
Hey,22673,0.21,-0.2,-0.11,0.35,-0.06,0.38,23.01,101654.91,-27.79,33.644951,-117.841225,7,v
Hey,22695,0.77,-0.2,-0.11,0.35,-0.06,0.38,23.01,101654.89,-27.66,33.644951,-117.841225,7,v
Hey,22718,0.62,-0.68,1.02,0.34,-0.06,0.37,23.01,101653.73,-27.69,33.644951,-117.841225,7,v
Hey,22739,0.68,-0.75,0.56,0.34,-0.07,0.38,23.01,101653.64,-27.81,33.644951,-117.841225,7,v
Hey,22760,1.23,-0.86,-0.05,0.35,-0.07,0.37,23.01,101654.36,-27.68,33.644951,-117.841225,7,v
Hey,22781,0.77,-0.84,0.07,0.34,-0.07,0.38,23.01,101653.8,-27.87,33.644951,-117.841225,7,v
Hey,22802,0.56,-0.74,0.58,0.34,-0.06,0.38,23.01,101656.43,-28.02,33.644951,-117.841225,7,v
Hey,22824,0.71,-0.83,0.65,0.34,-0.07,0.38,23.01,101657.09,-27.98,33.644951,-117.841225,7,v
Hey,22845,1.01,-0.84,0.09,0.35,-0.07,0.38,23.02,101655.97,-27.96,33.644951,-117.841225,7,v
Hey,22866,1.18,-0.52,-0.73,0.35,-0.06,0.37,23.01,101655.67,-27.96,33.644951,-117.841225,7,v
Hey,22887,1.55,-0.4,-0.4,0.34,-0.06,0.38,23.01,101657.55,-28.01,33.644951,-117.841225,7,v
Hey,22908,0.5,-0.13,0.49,0.35,-0.07,0.37,23.01,101656.68,-27.9,33.644951,-117.841225,7,v
Hey,22932,0.91,0.01,0.2,0.35,-0.07,0.38,23.01,101655.4,-27.79,33.644951,-117.841225,7,v
Hey,22953,0.1,-0.46,0.47,0.35,-0.07,0.38,23.01,101655.39,-27.89,33.644951,-117.841225,7,v
Hey,22974,0.59,-0.49,0.46,0.34,-0.07,0.37,23.01,101655.31,-27.86,33.644951,-117.841225,7,v
Hey,22996,0.91,-0.14,-0.22,0.35,-0.07,0.38,23.02,101656.05,-27.97,33.644951,-117.841225,7,v
Hey,23017,0.22,-0.28,-0.48,0.35,-0.07,0.38,23.02,101656.56,-27.89,33.644951,-117.841225,7,v
Hey,23038,0.08,-0.34,0.17,0.34,-0.06,0.37,23.02,101656.02,-27.95,33.644951,-117.841225,7,v
Hey,23059,0.33,-0.16,0.36,0.35,-0.06,0.38,23.02,101657.04,-27.92,33.644951,-117.841225,7,v
Hey,23081,0.14,0.27,0.64,0.35,-0.07,0.38,23.02,101656.16,-27.98,33.644951,-117.841225,7,v
Hey,23102,-0.07,0.15,0.06,0.35,-0.07,0.38,23.02,101655.73,-27.82,33.644951,-117.841225,7,v
Hey,23123,0.59,0.06,-0.64,0.35,-0.07,0.38,23.02,101655.02,-27.82,33.644951,-117.841225,7,v
Hey,23147,0.51,-0.23,-0.06,0.35,-0.06,0.38,23.02,101655.48,-27.84,33.644951,-117.841225,7,v
Hey,23168,0.28,0.25,0.55,0.35,-0.06,0.37,23.02,101654.89,-27.91,33.644951,-117.841225,7,v
Hey,23189,1.01,0.73,0.17,0.35,-0.06,0.37,23.02,101654.02,-27.57,33.644951,-117.841225,7,v
Hey,23211,0.97,0.77,0.21,0.35,-0.07,0.38,23.03,101652.93,-27.61,33.644951,-117.841225,7,v
Hey,23232,0.04,0.3,0.47,0.35,-0.07,0.38,23.03,101653.23,-27.79,33.644951,-117.841225,7,v
Hey,23253,-0.79,-0.31,1.37,0.35,-0.07,0.38,23.03,101654.59,-27.94,33.644951,-117.841225,7,v
Hey,23275,0.05,-0.14,0.38,0.35,-0.07,0.37,23.03,101656.48,-27.89,33.644951,-117.841225,7,v
Hey,23296,0.43,0.45,-0.81,0.34,-0.07,0.37,23.03,101655.59,-27.9,33.644951,-117.841225,7,v
Hey,23318,0.05,0.39,-1.3,0.35,-0.07,0.38,23.03,101655.34,-27.89,33.644951,-117.841225,7,v
Hey,23339,-1.02,0.06,-0.43,0.34,-0.06,0.38,23.03,101656.2,-27.98,33.644951,-117.841225,7,v
Hey,23363,0.02,0.33,0.1,0.34,-0.07,0.37,23.03,101655.73,-27.7,33.644951,-117.841225,7,v
Hey,23384,0.17,0.56,-0.28,0.34,-0.07,0.38,23.03,101652.67,-27.58,33.644951,-117.841225,7,v
Hey,23406,-0.02,0.71,-0.81,0.34,-0.07,0.37,23.04,101650.15,-27.45,33.644951,-117.841225,7,v
Hey,23427,0.71,0.8,-2.57,0.34,-0.07,0.38,23.04,101653.23,-27.8,33.644951,-117.841225,7,v
Hey,23449,0.22,0.68,-1.35,0.35,-0.06,0.38,23.04,101654.27,-27.68,33.644951,-117.841225,7,v
Hey,23474,-0.42,0.39,0.68,0.34,-0.06,0.38,23.05,101654.94,-27.78,33.644951,-117.841225,7,v
Hey,23496,-0.04,0.87,0.78,0.34,-0.07,0.38,23.04,101655.4,-27.92,33.644951,-117.841225,7,v
Hey,23517,-0.19,0.01,1.19,0.35,-0.07,0.38,23.04,101656.37,-27.79,33.644951,-117.841225,7,v
Hey,23539,-0.48,-0.77,1.65,0.34,-0.07,0.37,23.04,101655.16,-27.94,33.644951,-117.841225,7,v
Hey,23561,0.36,-0.28,1.2,0.34,-0.07,0.37,23.04,101655.25,-27.85,33.644951,-117.841225,7,v
Hey,23584,0.85,0.32,-0.67,0.34,-0.07,0.38,23.04,101654.87,-27.88,33.644951,-117.841225,7,v
Hey,23606,-0.39,0.01,-0.05,0.35,-0.06,0.38,23.04,101653.98,-27.76,33.644951,-117.841225,7,v
Hey,23627,-0.89,-0.22,1.23,0.35,-0.06,0.38,23.04,101655.39,-27.78,33.644951,-117.841225,7,v
Hey,23649,-0.83,-0.66,1.92,0.34,-0.06,0.38,23.04,101652.98,-27.68,33.644951,-117.841225,7,v
Hey,23671,-0.31,0.21,1.94,0.35,-0.07,0.37,23.05,101653.46,-27.84,33.644951,-117.841225,7,v
Hey,23692,0.77,0.41,-0.12,0.34,-0.07,0.37,23.05,101656.1,-27.94,33.644951,-117.841225,7,v
Hey,23714,0.82,0.58,-1.35,0.34,-0.07,0.38,23.05,101656.62,-28.07,33.644951,-117.841225,7,v
Hey,23735,0.57,-0.14,-0.77,0.35,-0.07,0.38,23.05,101657.35,-28.08,33.644951,-117.841225,7,v
Hey,23757,-0.08,0.15,0.01,0.34,-0.07,0.38,23.05,101657.63,-27.94,33.644951,-117.841225,7,v
Hey,23779,0.1,-0.02,-0.69,0.34,-0.07,0.37,23.04,101656.23,-28.01,33.644951,-117.841225,7,v
Hey,23803,0.46,-0.43,-0.12,0.35,-0.07,0.38,23.04,101656.78,-27.84,33.644951,-117.841225,7,v
Hey,23824,-0.53,-0.2,0.7,0.34,-0.07,0.38,23.04,101655.73,-27.68,33.644951,-117.841225,7,v
Hey,23846,-0.94,-0.14,1.19,0.34,-0.07,0.38,23.04,101652.96,-27.72,33.644951,-117.841225,7,v
Hey,23868,0.89,0.15,-0.54,0.34,-0.07,0.37,23.04,101654.23,-27.67,33.644951,-117.841225,7,v
Hey,23890,1.35,0.39,-1.94,0.34,-0.06,0.38,23.04,101653,-27.78,33.644951,-117.841225,7,v
Hey,23911,1.03,-0.4,-0.99,0.35,-0.06,0.38,23.04,101654.2,-27.65,33.644951,-117.841225,7,v
Hey,23933,0.43,-0.86,1.23,0.35,-0.06,0.38,23.04,101651.89,-27.52,33.644951,-117.841225,7,v
Hey,23955,0.72,-0.81,2.41,0.34,-0.07,0.37,23.03,101652.73,-27.64,33.644951,-117.841225,7,v
Hey,23977,1.11,-0.36,1.25,0.34,-0.08,0.38,23.03,101653.62,-27.79,33.644951,-117.841225,7,v
Hey,23998,1.12,-0.17,-0.6,0.34,-0.07,0.38,23.03,101654.84,-27.8,33.644951,-117.841225,7,v
Hey,24022,1.73,-0.55,-1.31,0.35,-0.06,0.38,23.03,101654.33,-27.88,33.644951,-117.841225,7,v
Hey,24044,1.55,0.03,-0.29,0.35,-0.06,0.38,23.03,101654.69,-27.68,33.644951,-117.841225,7,v
Hey,24066,1.11,-0.43,0.67,0.35,-0.06,0.38,23.03,101653.63,-27.8,33.644951,-117.841225,7,v
Hey,24088,1.94,-2.02,0.5,0.35,-0.07,0.38,23.03,101654.84,-27.77,33.644951,-117.841225,7,v
Hey,24109,2.39,-3.87,0.75,0.34,-0.07,0.39,23.04,101654.62,-27.87,33.644951,-117.841225,7,v
Hey,24131,11.71,-16,2.91,0.38,-0.03,0.42,23.04,101654.66,-27.63,33.644951,-117.841225,7,v
Hey,24153,15.69,-29.1,12.59,0.37,-0.03,0.45,23.04,101653.17,-27.72,33.644951,-117.841225,7,v
Hey,24175,8.31,-42.94,21.07,0.39,-0.04,0.42,23.04,101654.69,-27.73,33.644951,-117.841225,7,v
Hey,24197,-4.37,-53.62,41.35,0.39,-0.02,0.4,23.04,101653.54,-27.81,33.644951,-117.841225,7,v
Hey,24219,-13.62,-52.4,67.67,0.38,-0.01,0.36,23.04,101654.17,-27.84,33.644951,-117.841225,7,v
Hey,24243,2.69,-43.45,73.1,0.35,-0.09,0.35,23.04,101654.9,-27.82,33.644951,-117.841225,7,v
Hey,24265,7.7,-49.73,40.37,0.39,-0.16,0.39,23.04,101654.8,-27.88,33.644951,-117.841225,7,v
Hey,24287,0.75,-57.41,43.81,0.41,-0.15,0.37,23.04,101653.4,-27.62,33.644951,-117.841225,7,v
Hey,24309,-11.33,-51.75,41.09,0.38,-0.16,0.32,23.04,101651.58,-27.69,33.644951,-117.841225,7,v
Hey,24331,-31.62,-53.43,43.5,0.43,-0.11,0.37,23.04,101653.07,-27.69,33.644951,-117.841225,7,v
Hey,24353,-37.24,-57.21,54.72,0.43,-0.14,0.36,23.04,101652.02,-27.7,33.644951,-117.841225,7,v
Hey,24375,-45.49,-59.12,66.98,0.44,-0.1,0.32,23.05,101652.83,-27.73,33.644951,-117.841225,7,v
Hey,24397,-54.56,-64.76,105.79,0.44,-0.1,0.33,23.05,101653.48,-27.56,33.644951,-117.841225,7,v
Hey,24419,-39.59,-71.96,117.44,0.42,-0.13,0.29,23.05,101652.62,-27.76,33.644951,-117.841225,7,v
Hey,24441,-33.3,-70.42,120.08,0.39,-0.17,0.25,23.05,101651.34,-27.52,33.644951,-117.841225,7,v
Hey,24466,-32.48,-78.69,140.32,0.42,-0.14,0.26,23.05,101650.52,-27.53,33.644951,-117.841225,7,v
Hey,24488,-10.09,-78.6,134.85,0.38,-0.21,0.25,23.05,101648.98,-27.43,33.644951,-117.841225,7,v
Hey,24510,2.86,-77.47,105.5,0.37,-0.27,0.23,23.05,101648.66,-27.5,33.644951,-117.841225,7,v
Hey,24532,-4.48,-79.64,101.19,0.39,-0.26,0.23,23.05,101649.86,-27.26,33.644951,-117.841225,7,v
Hey,24554,8.89,-90.73,98.98,0.39,-0.22,0.26,23.05,101647.39,-27.3,33.644951,-117.841225,7,v
Hey,24576,21.08,-97.57,94.54,0.36,-0.26,0.22,23.05,101648.64,-27.3,33.644951,-117.841225,7,v
Hey,24598,5.76,-90.02,89.32,0.34,-0.32,0.16,23.06,101648.99,-27.47,33.644951,-117.841225,7,v
Hey,24620,-15.98,-74.21,106.44,0.37,-0.31,0.19,23.06,101649.51,-27.41,33.644951,-117.841225,7,v
Hey,24642,-21.45,-61.41,112.84,0.3,-0.31,0.18,23.06,101650.07,-27.46,33.644951,-117.841225,7,v
Hey,24664,-32.19,-47.73,149.26,0.26,-0.24,0.1,23.06,101649.98,-27.48,33.644951,-117.841225,7,v
Hey,24689,-50.09,-19.09,204.39,0.2,-0.29,0.06,23.06,101651.98,-27.49,33.644951,-117.841225,7,v
Hey,24711,-46.87,4.97,211.27,0.15,-0.36,0.02,23.06,101648.97,-27.57,33.644951,-117.841225,7,v
Hey,24734,-47.59,30.42,232.65,0.12,-0.31,0.02,23.06,101650.2,-27.58,33.644951,-117.841225,7,v
Hey,24756,-37.48,49.92,238.94,0.05,-0.41,0,23.06,101649.52,-27.57,33.644951,-117.841225,7,v
Hey,24778,-19.42,73.48,210.2,0,-0.5,-0.02,23.07,101650.09,-27.38,33.644951,-117.841225,7,v
Hey,24800,-0.37,90.85,159.04,-0.01,-0.54,0.05,23.07,101649.51,-27.37,33.644951,-117.841225,7,v
Hey,24823,13.42,77.05,109.22,0,-0.54,0.13,23.07,101649.65,-27.33,33.644951,-117.841225,7,v
Hey,24845,23.8,53.08,66.24,-0.03,-0.54,0.11,23.07,101651.74,-27.57,33.644951,-117.841225,7,v
Hey,24867,29.58,48.34,32.94,-0.06,-0.5,0.04,23.06,101652.52,-27.58,33.644951,-117.841225,7,v
Hey,24889,39.54,60.22,11.17,-0.03,-0.46,0.06,23.06,101651.47,-27.49,33.644951,-117.841225,7,v
Hey,24914,47.95,58.39,8.97,0.01,-0.41,0.07,23.06,101648.48,-27.38,33.644951,-117.841225,7,v
Hey,24936,63.9,58.36,12.45,0,-0.42,0.04,23.06,101649.8,-27.32,33.644951,-117.841225,7,v
Hey,24958,66.14,73.97,19.9,0.03,-0.41,0.06,23.06,101648.36,-27.3,33.644951,-117.841225,7,v
Hey,24981,53.69,90.56,33.09,0.06,-0.44,0.15,23.07,101648.1,-27.31,33.644951,-117.841225,7,v
Hey,25003,55.95,85.43,31.42,0.05,-0.45,0.12,23.07,101649.13,-27.36,33.644951,-117.841225,7,v
Hey,25025,54.86,87.03,42.42,0,-0.43,0.14,23.07,101648.84,-27.51,33.644951,-117.841225,7,v
Hey,25048,54.13,91.59,60.91,0.02,-0.5,0.16,23.07,101651.47,-27.48,33.644951,-117.841225,7,v
Hey,25070,45.39,73.97,55.3,0.06,-0.6,0.22,23.07,101651.43,-27.63,33.644951,-117.841225,7,v
Hey,25092,48.74,44.81,17.42,0,-0.59,0.23,23.07,101654.26,-27.83,33.644951,-117.841225,7,v
Hey,25115,56.78,28.9,-8.62,-0.06,-0.57,0.27,23.07,101654.45,-27.82,33.644951,-117.841225,7,v
Hey,25139,66.69,21.98,-37.91,-0.05,-0.57,0.29,23.08,101653.45,-27.58,33.644951,-117.841225,7,v
Hey,25162,77.9,4.1,-68.32,-0.07,-0.52,0.33,23.08,101650.94,-27.4,33.644951,-117.841225,7,v
Hey,25184,56.71,-3.27,-61.98,-0.07,-0.44,0.3,23.08,101650.73,-27.46,33.644951,-117.841225,7,v
Hey,25206,33.74,4.53,-44.54,-0.05,-0.41,0.31,23.08,101651.02,-27.49,33.644951,-117.841225,7,v
Hey,25229,75.29,6.91,-80.77,-0.04,-0.44,0.33,23.08,101652.63,-27.57,33.644951,-117.841225,7,v
Hey,25251,151.34,-12.7,-163.42,-0.04,-0.42,0.36,23.08,101652.74,-27.68,33.644951,-117.841225,7,v
Hey,25274,164.59,-39.08,-177.46,0,-0.31,0.38,23.09,101654.14,-27.73,33.644951,-117.841225,7,v
Hey,25296,163.73,-27.56,-153.2,0,-0.31,0.32,23.09,101653.34,-27.81,33.644951,-117.841225,7,v
Hey,25319,172.95,-8.23,-158.59,0,-0.31,0.31,23.09,101653.98,-27.81,33.644951,-117.841225,7,v
Hey,25341,146.16,12.16,-146.76,0.06,-0.31,0.35,23.09,101653.47,-27.8,33.644951,-117.841225,7,v
Hey,25366,104.76,27.02,-120.07,0.09,-0.26,0.4,23.09,101654.1,-27.73,33.644951,-117.841225,7,v
Hey,25389,82.65,40.42,-85.79,0.09,-0.22,0.44,23.09,101653.06,-27.73,33.644951,-117.841225,7,v
Hey,25411,99.85,32.7,-75.44,0.14,-0.27,0.48,23.09,101651.54,-27.65,33.644951,-117.841225,7,v
Hey,25434,134.86,-0.49,-106.98,0.13,-0.3,0.47,23.09,101653.01,-27.64,33.644951,-117.841225,7,v
Hey,25456,134.09,-15.43,-122.9,0.09,-0.2,0.45,23.09,101655,-27.78,33.644951,-117.841225,7,v
Hey,25479,95.56,-5.19,-75.95,0.12,-0.09,0.44,23.1,101653.49,-27.68,33.644951,-117.841225,7,v
Hey,25501,68.23,-5.7,-11.26,0.26,-0.06,0.54,23.1,101652.91,-27.65,33.644951,-117.841225,7,v
Hey,25524,68.67,5.72,11.12,0.25,-0.1,0.5,23.1,101652.81,-27.61,33.644951,-117.841225,7,v
Hey,25547,57.81,18.81,19.68,0.12,-0.14,0.49,23.1,101652.62,-27.67,33.644951,-117.841225,7,v
Hey,25569,39.63,-7.57,-3.25,0.2,-0.14,0.47,23.1,101654.4,-27.79,33.644951,-117.841225,7,v
Hey,25594,59.79,-17.26,-23.76,0.18,-0.14,0.48,23.1,101655.14,-27.65,33.644951,-117.841225,7,v
Hey,25617,62.19,-25.62,-16.88,0.17,-0.15,0.52,23.1,101654.23,-27.6,33.644951,-117.841225,7,v
Hey,25639,48.41,-14.87,-10.26,0.14,-0.15,0.49,23.1,101651.61,-27.46,33.644951,-117.841225,7,v
Hey,25662,21.52,-12.99,9.55,0.2,-0.1,0.44,23.1,101651.54,-27.6,33.644951,-117.841225,7,v
Hey,25685,14.73,8.74,24.67,0.19,-0.12,0.46,23.1,101652.09,-27.62,33.644951,-117.841225,7,v
Hey,25707,20.59,11.33,7.02,0.15,-0.11,0.46,23.1,101653.8,-27.77,33.644951,-117.841225,7,v
Hey,25730,34.4,29.09,30.32,0.2,-0.17,0.43,23.1,101653.62,-27.69,33.644951,-117.841225,7,v
Hey,25753,64.11,52.39,36.24,0.15,-0.13,0.47,23.1,101654.24,-27.75,33.644951,-117.841225,7,v
Hey,25775,64.73,50.75,27.27,0.15,-0.06,0.44,23.1,101654.15,-27.73,33.644951,-117.841225,7,v
Hey,25798,90.4,64.89,44.19,0.13,-0.06,0.5,23.1,101653.87,-27.69,33.644951,-117.841225,7,v
Hey,25823,165.67,59.81,43.18,0.11,-0.11,0.51,23.1,101652.17,-27.58,33.644951,-117.841225,7,v
Hey,25846,246.19,37.55,27.13,0.05,-0.01,0.59,23.1,101652.49,-27.55,33.644951,-117.841225,7,v
Hey,25869,142.75,52.65,28.58,0.1,0.21,0.56,23.1,101648.32,-27.23,33.644951,-117.841225,7,v
Hey,25891,113.32,36.37,2.53,0.11,0.1,0.49,23.1,101650.76,-27.6,33.644951,-117.841225,7,v
Hey,25914,103.57,23.05,2.03,0.03,0.11,0.57,23.1,101654.93,-27.92,33.644951,-117.841225,7,v
Hey,25937,125.01,12.68,8.31,0.08,0.09,0.51,23.1,101655.73,-27.86,33.644951,-117.841225,7,v
Hey,25960,157.45,7.35,13.94,0.08,0.13,0.5,23.1,101655.38,-27.75,33.644951,-117.841225,7,v
Hey,25983,116.69,12.29,6.15,0.09,0.12,0.46,23.09,101651.28,-27.66,33.644951,-117.841225,7,v
Hey,26006,102.45,18.12,-48.86,0.18,0.17,0.34,23.09,101654.09,-27.67,33.644951,-117.841225,7,v
Hey,26028,28.66,13.27,-33.97,0.03,0.22,0.39,23.09,101654.19,-27.67,33.644951,-117.841225,7,v
Hey,26053,34.86,2.53,12.68,0.02,0.2,0.4,23.09,101654.87,-27.8,33.644951,-117.841225,7,v
Hey,26076,55.73,-1.61,11.67,0.08,0.26,0.46,23.09,101654.84,-27.76,33.644951,-117.841225,7,v
Hey,26099,-58.86,11.55,-14.01,0.09,0.31,0.14,23.09,101653.57,-27.72,33.644951,-117.841225,7,v
Hey,26122,-307.79,-13.77,-12.26,0.08,0.23,0.2,23.09,101651.72,-27.5,33.644951,-117.841225,7,v
Hey,26145,-431.16,-63.36,-32.26,0.11,0.09,0.57,23.09,101651.34,-27.6,33.644951,-117.841225,7,v
Hey,26168,-325.33,-88.54,-29.41,0.1,-0.15,0.85,23.09,101651.45,-27.74,33.644951,-117.841225,7,v
Hey,26191,-33.52,-27,48.18,0.03,-0.08,0.55,23.09,101655.18,-27.79,33.644951,-117.841225,7,v
Hey,26214,68.4,3.92,52.47,0.13,0.16,0.48,23.09,101653.4,-27.68,33.644951,-117.841225,7,v
Hey,26237,3.62,-24.16,59.1,0.08,0.09,0.45,23.09,101654.02,-27.92,33.644951,-117.841225,7,v
Hey,26260,-13.76,-13.51,57.63,0.17,0,0.4,23.09,101654.73,-27.76,33.644951,-117.841225,7,v
Hey,26285,-25.35,-1.13,35.47,0.14,0.04,0.43,23.09,101652.42,-27.67,33.644951,-117.841225,7,v
Hey,26308,-33.26,1.28,31.25,0.12,0.03,0.44,23.09,101654.05,-27.59,33.644951,-117.841225,7,v
Hey,26331,-38.19,-17.06,49.24,0.06,0,0.47,23.09,101651.84,-27.56,33.644951,-117.841225,7,v
Hey,26355,-38.08,-28.74,37.31,0.14,-0.04,0.43,23.09,101651.88,-27.51,33.644951,-117.841225,7,v
Hey,26378,-38.02,-24.78,20.55,0.09,-0.03,0.39,23.09,101650.03,-27.54,33.644951,-117.841225,7,v
Hey,26401,-30.86,-16.74,15.49,0.13,-0.03,0.42,23.1,101653.37,-27.58,33.644951,-117.841225,7,v
Hey,26424,-38.35,-3.25,15.1,0.1,-0.03,0.38,23.1,101650.95,-27.61,33.644951,-117.841225,7,v
Hey,26447,-37.22,6.83,18.26,0.11,-0.09,0.42,23.1,101651.66,-27.64,33.644951,-117.841225,7,v
Hey,26470,-15.05,23.23,19.54,0.12,-0.08,0.41,23.1,101654.42,-27.78,33.644951,-117.841225,7,v
Hey,26493,13.92,49.33,20.34,0.13,-0.02,0.44,23.1,101653.52,-27.73,33.644951,-117.841225,7,v
Hey,26518,67.98,75.83,28.1,0.1,-0.04,0.46,23.1,101655.18,-27.9,33.644951,-117.841225,7,v
Hey,26541,115.74,105.45,7,0.13,-0.09,0.43,23.1,101654.05,-27.71,33.644951,-117.841225,7,v
Hey,26564,99.11,89.08,-6.11,0.07,0,0.47,23.1,101653.82,-27.94,33.644951,-117.841225,7,v
